Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
8000,0.7,60% Eps-Greedy / 40% Random,20/80,0.0,67.21741625499405,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,60% Eps-Greedy / 40% Random,20/80,0.0,66.96244842118813,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,60% Eps-Greedy / 40% Random,20/80,0.0,66.90334891121421,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,60% Eps-Greedy / 40% Random,20/80,0.0,66.9504362387243,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,60% Eps-Greedy / 40% Random,20/80,0.0,68.62432514273513,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.9,60% Eps-Greedy / 40% Random,20/80,0.0,68.76706137852482,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.9,60% Eps-Greedy / 40% Random,20/80,0.0,68.95185694837359,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.9,60% Eps-Greedy / 40% Random,20/80,0.0,68.40442329219826,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,60% Eps-Greedy / 40% Random,20/80,0.0,68.56207638849713,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.1,40% Eps-Greedy / 60% Random,20/80,0.0,66.59606946896018,0,-0.1,0.48746159658088783,0.3899692772647103
8000,0.1,40% Eps-Greedy / 60% Random,20/80,0.0,66.6193079063312,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,40% Eps-Greedy / 60% Random,20/80,0.0,66.60821893410802,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,40% Eps-Greedy / 60% Random,20/80,0.0,67.0014734709125,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,40% Eps-Greedy / 60% Random,20/80,0.0,66.77682188918229,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,40% Eps-Greedy / 60% Random,20/80,0.0,65.99426638022435,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,40% Eps-Greedy / 60% Random,20/80,0.0,66.6099384431309,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,40% Eps-Greedy / 60% Random,20/80,0.0,66.61839611073708,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,40% Eps-Greedy / 60% Random,20/80,0.0,66.61894707740704,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,40% Eps-Greedy / 60% Random,20/80,0.0,66.67836002468614,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,40% Eps-Greedy / 60% Random,20/80,0.0,66.7307661611599,0,-0.1,0.1949846386323551,0.09749231931617752
8000,0.5,40% Eps-Greedy / 60% Random,20/80,0.0,67.23947403160378,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,40% Eps-Greedy / 60% Random,20/80,0.0,67.02770418070997,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,40% Eps-Greedy / 60% Random,20/80,0.0,66.88205312830088,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,40% Eps-Greedy / 60% Random,20/80,0.0,66.96126497765884,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,40% Eps-Greedy / 60% Random,20/80,0.0,67.04764881149494,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.7,40% Eps-Greedy / 60% Random,20/80,0.0,67.48843783769092,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.7,40% Eps-Greedy / 60% Random,20/80,0.0,67.51114716359838,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,40% Eps-Greedy / 60% Random,20/80,0.0,67.4007503027383,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.7,40% Eps-Greedy / 60% Random,20/80,0.0,67.55080026300344,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,40% Eps-Greedy / 60% Random,20/80,0.0,69.11477595440451,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,40% Eps-Greedy / 60% Random,20/80,0.0,69.5560155975132,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,40% Eps-Greedy / 60% Random,20/80,0.0,68.8394003616603,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,40% Eps-Greedy / 60% Random,20/80,0.0,69.03990627687519,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,40% Eps-Greedy / 60% Random,20/80,0.0,68.91174786436119,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.1,20% Eps-Greedy / 80% Random,20/80,0.0,67.11056141121568,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,20% Eps-Greedy / 80% Random,20/80,0.0,67.47079479973533,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,20% Eps-Greedy / 80% Random,20/80,0.0,67.41720209429616,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,20% Eps-Greedy / 80% Random,20/80,0.0,67.38452505235405,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,20% Eps-Greedy / 80% Random,20/80,0.0,67.3044080881164,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,20% Eps-Greedy / 80% Random,20/80,0.0,68.10561493045188,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.3,20% Eps-Greedy / 80% Random,20/80,0.0,67.62793744846806,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,20% Eps-Greedy / 80% Random,20/80,0.0,67.42579624043954,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,20% Eps-Greedy / 80% Random,20/80,0.0,67.54523115321606,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,20% Eps-Greedy / 80% Random,20/80,0.0,67.51558084983859,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,20% Eps-Greedy / 80% Random,20/80,0.0,67.05470925751418,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,20% Eps-Greedy / 80% Random,20/80,0.0,68.14529620324393,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,20% Eps-Greedy / 80% Random,20/80,0.0,67.76348785373726,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,20% Eps-Greedy / 80% Random,20/80,0.0,68.14947176722788,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,20% Eps-Greedy / 80% Random,20/80,0.0,68.05449530219285,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,20% Eps-Greedy / 80% Random,20/80,0.0,68.35776353680329,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.7,20% Eps-Greedy / 80% Random,20/80,0.0,68.81773438484511,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,20% Eps-Greedy / 80% Random,20/80,0.0,68.00696751421664,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,20% Eps-Greedy / 80% Random,20/80,0.0,68.53213203844206,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,20% Eps-Greedy / 80% Random,20/80,0.0,68.10070094327897,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,20% Eps-Greedy / 80% Random,20/80,0.0,70.96158683776477,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,20% Eps-Greedy / 80% Random,20/80,0.0,69.60209924388371,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,20% Eps-Greedy / 80% Random,20/80,0.0,70.1446879774539,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.9,20% Eps-Greedy / 80% Random,20/80,0.0,69.64207498918171,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.9,20% Eps-Greedy / 80% Random,20/80,0.0,69.31970273661652,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.1,0% Eps-Greedy / 100% Random,20/80,0.0,70.78392979518321,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.1,0% Eps-Greedy / 100% Random,20/80,0.0,69.87794196048453,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.1,0% Eps-Greedy / 100% Random,20/80,0.0,70.15980778807565,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,0% Eps-Greedy / 100% Random,20/80,0.0,69.82193955345015,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.1,0% Eps-Greedy / 100% Random,20/80,0.0,69.94882518473452,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,0% Eps-Greedy / 100% Random,20/80,0.0,69.48646710668369,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,0% Eps-Greedy / 100% Random,20/80,0.0,70.24743004788071,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.3,0% Eps-Greedy / 100% Random,20/80,0.0,69.65210507977147,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.3,0% Eps-Greedy / 100% Random,20/80,0.0,70.30094976375916,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.3,0% Eps-Greedy / 100% Random,20/80,0.0,71.10882016430976,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.5,0% Eps-Greedy / 100% Random,20/80,0.0,70.45708216847052,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,0% Eps-Greedy / 100% Random,20/80,0.0,70.85214099254134,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,0% Eps-Greedy / 100% Random,20/80,0.0,70.58537065480917,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.5,0% Eps-Greedy / 100% Random,20/80,0.0,70.50251472198688,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,0% Eps-Greedy / 100% Random,20/80,0.0,69.52616578299984,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.7,0% Eps-Greedy / 100% Random,20/80,0.0,69.22001351163226,0,-0.1,2.2423233442720845,2.1448310249559066
8000,0.7,0% Eps-Greedy / 100% Random,20/80,0.0,71.13778769414309,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.7,0% Eps-Greedy / 100% Random,20/80,0.0,71.04080805904482,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,0% Eps-Greedy / 100% Random,20/80,0.0,70.3731480946049,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,0% Eps-Greedy / 100% Random,20/80,0.0,71.09139944075316,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.9,0% Eps-Greedy / 100% Random,20/80,0.0,70.82811028634563,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.9,0% Eps-Greedy / 100% Random,20/80,0.0,69.97539715119825,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.9,0% Eps-Greedy / 100% Random,20/80,0.0,70.40833283442329,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.9,0% Eps-Greedy / 100% Random,20/80,0.0,70.6872658031687,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.9,0% Eps-Greedy / 100% Random,20/80,0.0,70.09854050439661,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.1,100% Eps-Greedy,20/80,1.0,2.4302558534999656,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,100% Eps-Greedy,20/80,1.0,2.452465658331535,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,100% Eps-Greedy,20/80,1.0,2.2478606799476517,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,100% Eps-Greedy,20/80,1.0,2.2479985796943738,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,100% Eps-Greedy,20/80,1.0,2.225552235207803,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,100% Eps-Greedy,20/80,1.0,2.555863072750093,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,100% Eps-Greedy,20/80,1.0,2.714127062813737,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,100% Eps-Greedy,20/80,1.0,2.5764340167700026,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,100% Eps-Greedy,20/80,1.0,2.5583828737890575,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,100% Eps-Greedy,20/80,1.0,2.6713082892861904,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,100% Eps-Greedy,20/80,1.0,3.1415899367515525,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,100% Eps-Greedy,20/80,1.0,3.072040240973591,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,100% Eps-Greedy,20/80,1.0,3.119981534736001,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,100% Eps-Greedy,20/80,1.0,3.0317562362523915,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,100% Eps-Greedy,20/80,1.0,3.0112163213871344,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,100% Eps-Greedy,20/80,1.0,4.809141522667144,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,100% Eps-Greedy,20/80,1.0,5.013124284325886,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,100% Eps-Greedy,20/80,1.0,4.410971409920055,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,100% Eps-Greedy,20/80,1.0,4.826669849960887,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,100% Eps-Greedy,20/80,1.0,4.1520072104310515,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,100% Eps-Greedy,20/80,1.0,12.46559460684246,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,100% Eps-Greedy,20/80,1.0,8.235838664773619,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,100% Eps-Greedy,20/80,1.0,8.480194413366132,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,100% Eps-Greedy,20/80,1.0,10.076608655446432,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,100% Eps-Greedy,20/80,1.0,9.245450940245574,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,80% Eps-Greedy / 20% Random,20/80,1.0,2.5458791330604797,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,80% Eps-Greedy / 20% Random,20/80,1.0,2.6420515178208683,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,80% Eps-Greedy / 20% Random,20/80,1.0,2.5737645859531653,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,80% Eps-Greedy / 20% Random,20/80,1.0,2.5026783483340442,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,80% Eps-Greedy / 20% Random,20/80,1.0,2.5552770566385776,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,80% Eps-Greedy / 20% Random,20/80,1.0,2.9695319578097132,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,80% Eps-Greedy / 20% Random,20/80,1.0,2.860005386061118,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,80% Eps-Greedy / 20% Random,20/80,1.0,2.9534095390688764,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,80% Eps-Greedy / 20% Random,20/80,1.0,2.71098513259856,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,80% Eps-Greedy / 20% Random,20/80,1.0,2.8196963384667963,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,80% Eps-Greedy / 20% Random,20/80,1.0,3.31575735585994,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,80% Eps-Greedy / 20% Random,20/80,1.0,3.4067969362747017,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,80% Eps-Greedy / 20% Random,20/80,1.0,3.3830488635719065,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,80% Eps-Greedy / 20% Random,20/80,1.0,3.4183121788690474,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,80% Eps-Greedy / 20% Random,20/80,1.0,3.3525794863152143,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,80% Eps-Greedy / 20% Random,20/80,1.0,4.8962988660465845,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,80% Eps-Greedy / 20% Random,20/80,1.0,5.63115513083743,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,80% Eps-Greedy / 20% Random,20/80,1.0,5.349980982097305,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,80% Eps-Greedy / 20% Random,20/80,1.0,4.999692470127144,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,80% Eps-Greedy / 20% Random,20/80,1.0,5.074582341404268,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,80% Eps-Greedy / 20% Random,20/80,1.0,10.432460211780144,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,80% Eps-Greedy / 20% Random,20/80,1.0,10.166116796058292,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,80% Eps-Greedy / 20% Random,20/80,1.0,8.808781908158366,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,80% Eps-Greedy / 20% Random,20/80,1.0,10.523398035264513,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,80% Eps-Greedy / 20% Random,20/80,1.0,8.44288494821727,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,60% Eps-Greedy / 40% Random,20/80,1.0,2.8244649224083176,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,60% Eps-Greedy / 40% Random,20/80,1.0,2.824587102875055,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,60% Eps-Greedy / 40% Random,20/80,1.0,2.8343726019148785,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,60% Eps-Greedy / 40% Random,20/80,1.0,2.975820427151299,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,60% Eps-Greedy / 40% Random,20/80,1.0,2.950881807356192,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,60% Eps-Greedy / 40% Random,20/80,1.0,2.9667729125500513,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,60% Eps-Greedy / 40% Random,20/80,1.0,3.1641806856685823,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,60% Eps-Greedy / 40% Random,20/80,1.0,3.3804072737402664,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,60% Eps-Greedy / 40% Random,20/80,1.0,3.3441917147530393,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,60% Eps-Greedy / 40% Random,20/80,1.0,3.2906664052076557,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,60% Eps-Greedy / 40% Random,20/80,1.0,4.28704977552782,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,60% Eps-Greedy / 40% Random,20/80,1.0,4.28155617358671,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,60% Eps-Greedy / 40% Random,20/80,1.0,4.0857168093465654,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,60% Eps-Greedy / 40% Random,20/80,1.0,4.08160693754784,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,60% Eps-Greedy / 40% Random,20/80,1.0,3.7755210138679987,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,60% Eps-Greedy / 40% Random,20/80,1.0,6.698593272176157,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,60% Eps-Greedy / 40% Random,20/80,1.0,5.810305512005765,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,60% Eps-Greedy / 40% Random,20/80,1.0,6.146300057803144,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,60% Eps-Greedy / 40% Random,20/80,1.0,5.210718189665104,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,60% Eps-Greedy / 40% Random,20/80,1.0,5.745691896889851,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,60% Eps-Greedy / 40% Random,20/80,1.0,22.770349634532216,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,60% Eps-Greedy / 40% Random,20/80,1.0,13.823475032965137,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,60% Eps-Greedy / 40% Random,20/80,1.0,10.906550633207509,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
